SNMP Parameters,icmp_AddrMaskReps,icmp_InAddrMasks,icmp_InDestUnreachs,icmp_InEchosReps,icmp_InEchos,icmp_InErrors,icmp_InMsgs,icmp_InParmProbs,icmp_InRedirects,icmp_InSrcQuenchs,icmp_InTimeExcds,icmp_InTimestampReps,icmp_InTimestamps,icmp_OutAddrMaskReps,icmp_OutAddrMasks,icmp_OutDestUnreachs,icmp_OutEchoReps,icmp_OutEchos,icmp_OutErrors,icmp_OutMsgs,icmp_OutParmProbs,icmp_OutRedirects,icmp_OutSrcQuenchs,icmp_OutTimeExcds,icmp_OutTimestampsReps,icmp_OutTimestamps,ip_DefaultTTL,ip_Forwarding,ip_ForwDatagrams,ip_FragCreates,ip_FragFails,ip_FragOKs,ip_InAddrErrors,ip_InDelivers,ip_InDiscard,ip_InHdrErrors,ip_InReceives,ip_InUnknownProtos,ip_OutDiscards,ip_OutNoRoutes,ip_OutRequests,ip_ReasmFails,ip_ReasmOKs,ip_ReasmReqds,ip_ReasmTimeout,ip_RoutingDiscards,tcp_ActiveOpens,tcp_AttemptFails,tcp_CurrEstablish,tcp_EstabResets,tcp_InErrs,tcp_InSegs,tcp_MaxConn,tcp_OutRsts,tcp_OutSegs,tcp_PassiveOpens,tcp_RetransSegs,tcp_RtoAlgorithm,tcp_RtoMax,tcp_RtoMin,udp_InDatagrams,udp_InErrors,udp_NoPorts,udp_OutDatagrams,ClassLabel
Label and Object Identifier,iso.3.6.1.2.1.5.13.0,iso.3.6.1.2.1.5.12.0,iso.3.6.1.2.1.5.3.0,iso.3.6.1.2.1.5.9.0,iso.3.6.1.2.1.5.8.0,iso.3.6.1.2.1.5.2.0,iso.3.6.1.2.1.5.1.0,iso.3.6.1.2.1.5.5.0,iso.3.6.1.2.1.5.7.0,iso.3.6.1.2.1.5.6.0,iso.3.6.1.2.1.5.4.0,iso.3.6.1.2.1.5.11.0,iso.3.6.1.2.1.5.10.0,iso.3.6.1.2.1.5.26.0,iso.3.6.1.2.1.5.25.0,iso.3.6.1.2.1.5.16.0,iso.3.6.1.2.1.5.22.0,iso.3.6.1.2.1.5.21.0,iso.3.6.1.2.1.5.15.0,iso.3.6.1.2.1.5.14.0,iso.3.6.1.2.1.5.18.0,iso.3.6.1.2.1.5.20.0,iso.3.6.1.2.1.5.19.0,iso.3.6.1.2.1.5.17.0,iso.3.6.1.2.1.5.24.0,iso.3.6.1.2.1.5.23.0,iso.3.6.1.2.1.4.2.0,iso.3.6.1.2.1.4.1.0,iso.3.6.1.2.1.4.6.0,iso.3.6.1.2.1.4.19.0,iso.3.6.1.2.1.4.18.0,iso.3.6.1.2.1.4.17.0,iso.3.6.1.2.1.4.5.0,iso.3.6.1.2.1.4.9.0,iso.3.6.1.2.1.4.8.0,iso.3.6.1.2.1.4.4.0,iso.3.6.1.2.1.4.3.0 ,iso.3.6.1.2.1.4.7.0,iso.3.6.1.2.1.4.11.0,iso.3.6.1.2.1.4.12.0,iso.3.6.1.2.1.4.10.0,iso.3.6.1.2.1.4.16.0,iso.3.6.1.2.1.4.15.0,iso.3.6.1.2.1.4.14.0,iso.3.6.1.2.1.4.13.0,iso.3.6.1.2.1.4.23.0,iso.3.6.1.2.1.6.5.0,iso.3.6.1.2.1.6.7.0,iso.3.6.1.2.1.6.9.0,iso.3.6.1.2.1.6.8.0,iso.3.6.1.2.1.6.14.0,iso.3.6.1.2.1.6.10.0,iso.3.6.1.2.1.6.4.0,iso.3.6.1.2.1.6.15.0,iso.3.6.1.2.1.6.11.0,iso.3.6.1.2.1.6.6.0,iso.3.6.1.2.1.6.12.0,iso.3.6.1.2.1.6.1.0,iso.3.6.1.2.1.6.3.0,iso.3.6.1.2.1.6.2.0,iso.3.6.1.2.1.7.1.0,iso.3.6.1.2.1.7.3.0,iso.3.6.1.2.1.7.2.0,iso.3.6.1.2.1.7.4.0,Category
Thu Apr 13 11:53:54 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,2,0,0,0,0,2,24104,0,0,24106,0,0,0,24082,0,0,0,30,0,23,0,2,0,0,407,-1,0,386,2,0,1,120000,200,23829,0,1,23830,LAND_Flood
Thu Apr 13 11:54:33 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,24400,0,0,24402,0,0,0,24378,0,0,0,30,0,23,0,2,0,0,407,-1,0,386,2,0,1,120000,200,24125,0,1,24126,LAND_Flood
Thu Apr 13 11:55:07 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,24696,0,0,24698,0,0,0,24674,0,0,0,30,0,23,0,2,0,0,407,-1,0,386,2,0,1,120000,200,24421,0,1,24422,LAND_Flood
Thu Apr 13 11:55:47 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,24994,0,0,24996,0,0,0,24971,0,0,0,30,0,23,0,2,0,0,416,-1,0,394,2,0,1,120000,200,24717,0,1,24718,LAND_Flood
Thu Apr 13 11:56:22 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,25301,0,0,25303,0,0,0,25276,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,25013,0,1,25014,LAND_Flood
Thu Apr 13 11:57:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,25597,0,0,25599,0,0,0,25572,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,25309,0,1,25310,LAND_Flood
Thu Apr 13 11:57:37 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,25893,0,0,25895,0,0,0,25868,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,25605,0,1,25606,LAND_Flood
Thu Apr 13 11:58:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,26189,0,0,26191,0,0,0,26164,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,25901,0,1,25902,LAND_Flood
Thu Apr 13 11:58:52 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,26485,0,0,26487,0,0,0,26460,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,26197,0,1,26198,LAND_Flood
Thu Apr 13 11:59:27 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,26781,0,0,26783,0,0,0,26756,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,26493,0,1,26494,LAND_Flood
Thu Apr 13 12:00:05 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,27077,0,0,27079,0,0,0,27052,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,26789,0,1,26790,LAND_Flood
Thu Apr 13 12:00:39 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,27373,0,0,27375,0,0,0,27348,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,27085,0,1,27086,LAND_Flood
Thu Apr 13 12:01:21 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,27669,0,0,27671,0,0,0,27644,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,27381,0,1,27382,LAND_Flood
Thu Apr 13 12:01:54 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,27965,0,0,27967,0,0,0,27940,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,27677,0,1,27678,LAND_Flood
Thu Apr 13 12:02:35 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,28261,0,0,28263,0,0,0,28236,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,27973,0,1,27974,LAND_Flood
Thu Apr 13 12:03:07 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,28557,0,0,28559,0,0,0,28532,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,28269,0,1,28270,LAND_Flood
Thu Apr 13 12:03:49 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,28853,0,0,28855,0,0,0,28828,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,28565,0,1,28566,LAND_Flood
Thu Apr 13 12:04:21 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,29149,0,0,29151,0,0,0,29124,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,28861,0,1,28862,LAND_Flood
Thu Apr 13 12:05:04 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,2,0,0,0,0,2,29445,0,0,29447,0,0,0,29420,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,29157,0,1,29158,LAND_Flood
Thu Apr 13 12:05:35 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,29741,0,0,29743,0,0,0,29716,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,29453,0,1,29454,LAND_Flood
Thu Apr 13 12:06:18 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,30037,0,0,30039,0,0,0,30012,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,29749,0,1,29750,LAND_Flood
Thu Apr 13 12:06:50 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,30333,0,0,30335,0,0,0,30308,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,30045,0,1,30046,LAND_Flood
Thu Apr 13 12:07:31 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,30629,0,0,30631,0,0,0,30604,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,30341,0,1,30342,LAND_Flood
Thu Apr 13 12:08:04 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,30925,0,0,30927,0,0,0,30900,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,30637,0,1,30638,LAND_Flood
Thu Apr 13 12:08:44 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,31221,0,0,31223,0,0,0,31196,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,30933,0,1,30934,LAND_Flood
Thu Apr 13 12:09:18 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,31517,0,0,31519,0,0,0,31492,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,31229,0,1,31230,LAND_Flood
Thu Apr 13 12:09:58 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,31813,0,0,31815,0,0,0,31788,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,31525,0,1,31526,LAND_Flood
Thu Apr 13 12:10:33 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,32109,0,0,32111,0,0,0,32084,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,31821,0,1,31822,LAND_Flood
Thu Apr 13 12:11:11 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,32405,0,0,32407,0,0,0,32380,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,32117,0,1,32118,LAND_Flood
Thu Apr 13 12:11:46 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,32701,0,0,32703,0,0,0,32676,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,32413,0,1,32414,LAND_Flood
Thu Apr 13 12:12:23 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,32997,0,0,32999,0,0,0,32972,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,32709,0,1,32710,LAND_Flood
Thu Apr 13 12:13:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,33293,0,0,33295,0,0,0,33268,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,33005,0,1,33006,LAND_Flood
Thu Apr 13 12:13:36 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,33589,0,0,33591,0,0,0,33564,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,33301,0,1,33302,LAND_Flood
Thu Apr 13 12:14:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,33885,0,0,33887,0,0,0,33860,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,33597,0,1,33598,LAND_Flood
Thu Apr 13 12:14:49 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,34181,0,0,34183,0,0,0,34156,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,33893,0,1,33894,LAND_Flood
Thu Apr 13 12:15:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,34477,0,0,34479,0,0,0,34452,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,34189,0,1,34190,LAND_Flood
Thu Apr 13 12:16:03 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,34773,0,0,34775,0,0,0,34748,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,34485,0,1,34486,LAND_Flood
Thu Apr 13 12:16:43 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,35069,0,0,35071,0,0,0,35044,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,34781,0,1,34782,LAND_Flood
Thu Apr 13 12:17:16 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,35365,0,0,35367,0,0,0,35340,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,35077,0,1,35078,LAND_Flood
Thu Apr 13 12:18:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,35661,0,0,35663,0,0,0,35636,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,35373,0,1,35374,LAND_Flood
Thu Apr 13 12:18:31 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,35957,0,0,35959,0,0,0,35932,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,35669,0,1,35670,LAND_Flood
Thu Apr 13 12:19:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,36253,0,0,36255,0,0,0,36228,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,35965,0,1,35966,LAND_Flood
Thu Apr 13 12:19:45 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,36549,0,0,36551,0,0,0,36524,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,36261,0,1,36262,LAND_Flood
Thu Apr 13 12:20:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,36845,0,0,36847,0,0,0,36820,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,36557,0,1,36558,LAND_Flood
Thu Apr 13 12:21:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,37141,0,0,37143,0,0,0,37116,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,36853,0,1,36854,LAND_Flood
Thu Apr 13 12:21:41 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,37437,0,0,37439,0,0,0,37412,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,37149,0,1,37150,LAND_Flood
Thu Apr 13 12:22:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,37733,0,0,37735,0,0,0,37708,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,37445,0,1,37446,LAND_Flood
Thu Apr 13 12:22:54 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,38029,0,0,38031,0,0,0,38004,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,37741,0,1,37742,LAND_Flood
Thu Apr 13 12:23:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,38325,0,0,38327,0,0,0,38300,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,38037,0,1,38038,LAND_Flood
Thu Apr 13 12:24:08 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,2,0,0,0,0,2,38621,0,0,38623,0,0,0,38596,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,38333,0,1,38334,LAND_Flood
Thu Apr 13 12:24:43 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,38917,0,0,38919,0,0,0,38892,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,38629,0,1,38630,LAND_Flood
Thu Apr 13 12:25:20 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,39213,0,0,39215,0,0,0,39188,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,38925,0,1,38926,LAND_Flood
Thu Apr 13 12:25:56 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,39509,0,0,39511,0,0,0,39484,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,39221,0,1,39222,LAND_Flood
Thu Apr 13 12:26:33 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,39805,0,0,39807,0,0,0,39780,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,39517,0,1,39518,LAND_Flood
Thu Apr 13 12:27:10 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,40101,0,0,40103,0,0,0,40076,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,39813,0,1,39814,LAND_Flood
Thu Apr 13 12:27:46 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,40397,0,0,40399,0,0,0,40372,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,40109,0,1,40110,LAND_Flood
Thu Apr 13 12:28:25 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,40693,0,0,40695,0,0,0,40668,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,40405,0,1,40406,LAND_Flood
Thu Apr 13 12:29:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,40989,0,0,40991,0,0,0,40964,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,40701,0,1,40702,LAND_Flood
Thu Apr 13 12:29:40 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,41285,0,0,41287,0,0,0,41260,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,40997,0,1,40998,LAND_Flood
Thu Apr 13 12:30:14 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,41581,0,0,41583,0,0,0,41556,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,41293,0,1,41294,LAND_Flood
Thu Apr 13 12:30:55 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,41877,0,0,41879,0,0,0,41852,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,41589,0,1,41590,LAND_Flood
Thu Apr 13 12:31:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,42173,0,0,42175,0,0,0,42148,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,41885,0,1,41886,LAND_Flood
Thu Apr 13 12:32:10 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,42469,0,0,42471,0,0,0,42444,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,42181,0,1,42182,LAND_Flood
Thu Apr 13 12:32:42 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,42765,0,0,42767,0,0,0,42740,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,42477,0,1,42478,LAND_Flood
Thu Apr 13 12:33:25 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,43061,0,0,43063,0,0,0,43036,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,42773,0,1,42774,LAND_Flood
Thu Apr 13 12:33:56 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,43357,0,0,43359,0,0,0,43332,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,43069,0,1,43070,LAND_Flood
Thu Apr 13 12:34:39 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,43653,0,0,43655,0,0,0,43628,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,43365,0,1,43366,LAND_Flood
Thu Apr 13 12:35:11 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,43949,0,0,43951,0,0,0,43924,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,43661,0,1,43662,LAND_Flood
Thu Apr 13 12:35:53 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,44245,0,0,44247,0,0,0,44220,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,43957,0,1,43958,LAND_Flood
Thu Apr 13 12:36:26 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,44541,0,0,44543,0,0,0,44516,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,44253,0,1,44254,LAND_Flood
Thu Apr 13 12:37:07 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,2,0,0,0,0,2,44837,0,0,44839,0,0,0,44812,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,44549,0,1,44550,LAND_Flood
Thu Apr 13 12:37:41 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,45133,0,0,45135,0,0,0,45108,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,44845,0,1,44846,LAND_Flood
Thu Apr 13 12:38:20 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,45429,0,0,45431,0,0,0,45404,0,0,0,30,0,23,0,2,0,0,420,-1,0,397,2,0,1,120000,200,45141,0,1,45142,LAND_Flood
